line_name,specimen__id,specimen__name,specimen__hemisphere,structure__id,structure__name,structure__acronym,structure_parent__id,structure_parent__acronym,structure__layer,nr__max_euclidean_distance,nr__number_stems,nr__number_bifurcations,nr__average_contraction,nr__average_parent_daughter_ratio,nrwkf__id,erwkf__id,ef__upstroke_downstroke_ratio_long_square,ef__adaptation,ef__f_i_curve_slope,ef__threshold_i_long_square,ef__tau,ef__avg_isi,ef__avg_firing_rate,ef__ri,ef__peak_t_ramp,ef__vrest,si__height,si__width,si__path,csl__x,csl__y,csl__z,csl__normalized_depth,cell_reporter_status,m__glif,m__biophys_perisomatic,m__biophys_all_active,tag__apical,tag__dendrite_type,morph_thumb_path,ephys_thumb_path,ephys_inst_thresh_thumb_path,id
Pvalb-IRES-Cre,330080937,Pvalb-IRES-Cre;Ai14-176847.04.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,410.8190106,4,17,0.937101425,0.707898594,491120135,487096965,1.203992452,,0.774324285,249.9999847,5.908012081,,,123.4374986,,-81.43564784,5745,3922,/external/mousecelltypes/prod248/specimen_330080937/min_xy_330080937.aff,8433.99,1289.4,8226.79,0.73095,cre reporter positive,0,1,1,NA,aspiny,/api/v2/well_known_file_download/487659347,/api/v2/well_known_file_download/483154523,/api/v2/well_known_file_download/491380428,281
Pvalb-IRES-Cre,484742372,Pvalb-IRES-Cre;Ai14-201773.04.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,231.4689217,5,15,0.931684813,0.831982225,496079436,491317799,1.200538285,0.003425871,0.897373192,170,5.671365542,16.32883333,61.24136242,128.906175,7.514663333,-75.96364131,5754,7589,/external/mousecelltypes/prod483/specimen_484742372/min_xy_484742372.aff,8715.57,1654.47,2579.11,0.721759,cre reporter positive,5,1,1,NA,aspiny,/api/v2/well_known_file_download/496079727,/api/v2/well_known_file_download/484743788,/api/v2/well_known_file_download/491376572,345
Pvalb-IRES-Cre,321707905,Pvalb-IRES-Cre;Ai14-172101.05.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,266.699257,7,31,0.890595291,0.776224719,491119701,491200296,1.200172918,-0.012285742,1.493236301,290,5.892629698,12.74804348,78.4434099,93.35927963,14.84756667,-75.772411,7601,7582,/external/mousecelltypes/prod176/specimen_321707905/min_xy_321707905.aff,8284.92,899.315,3570.89,0.500083,cre reporter positive,2,0,1,NA,aspiny,/api/v2/well_known_file_download/487660486,/api/v2/well_known_file_download/487632664,/api/v2/well_known_file_download/491380359,278
Pvalb-IRES-Cre,487400838,Pvalb-IRES-Cre;Ai14-212811.05.02.01,right,433,"Anteromedial visual area, layer 5",VISam5,394,VISam,5,,,,,,,496604180,1.194398068,,0.948776555,140,6.235843778,318.255,3.142134452,162.9504213,7.00374,-69.22412395,,,,7839,951.921,7552.1,0.659214,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/487428864,/api/v2/well_known_file_download/491384212,366
Pvalb-IRES-Cre,478949560,Pvalb-IRES-Cre;Ai14-195051.04.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491200795,1.19038055,0.003157636,1.19770497,150,9.890335776,13.80654412,72.42942126,178.5937515,9.817898333,-71.85897108,5732,5733,/external/mousecelltypes/prod418/specimen_478949560/min_xy_478949560.aff,8709.65,869.15,7554.88,0.49469,cre reporter positive,5,0,0,NA,aspiny,,/api/v2/well_known_file_download/487637938,/api/v2/well_known_file_download/491376356,324
Pvalb-IRES-Cre,485184849,Pvalb-IRES-Cre;Ai14-202470.03.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,189.8841712,6,21,0.936359843,0.669284262,505202172,491317402,1.187572754,0.001170621,0.612635894,330,5.429061562,21.56318182,46.37534518,63.28105927,13.39738167,-75.26026821,7586,5745,/external/mousecelltypes/prod490/specimen_485184849/min_xy_485184849.aff,8679.18,698.836,7909.56,0.222882,cre reporter positive,2,1,0,NA,aspiny,/api/v2/well_known_file_download/505202224,/api/v2/well_known_file_download/485203810,/api/v2/well_known_file_download/491383931,354
Pvalb-IRES-Cre,488438177,Pvalb-IRES-Cre;Ai14-212441.03.01.01,left,33,"Primary visual area, layer 6a",VISp6a,385,VISp,6a,,,,,,,496605028,1.186820144,0.006578534,0.782586943,350,7.312430852,8.684534884,115.1472144,81.65178571,14.36564667,-76.70667134,,,,8929.79,1485.25,2972.33,0.707962,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/488439357,/api/v2/well_known_file_download/491383691,376
Rorb-IRES2-Cre,488491186,Rorb-IRES2-Cre-D;Ai14-212868.04.01.01,left,565,"posteromedial visual area, layer 5",VISpm5,533,VISpm,5,,,,,,,496603787,1.186108327,0.004010044,1.045980197,220,6.55667257,13.73295455,72.81754241,92.18753903,8.991351667,-72.30170975,,,,8381.08,830.164,3817.42,0.498837,cre reporter negative,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/488492027,/api/v2/well_known_file_download/491380950,572
Pvalb-IRES-Cre,471087830,Pvalb-IRES-Cre;Ai14-180634.04.01.01,left,33,"Primary visual area, layer 6a",VISp6a,385,VISp,6a,169.0202526,7,14,0.907710433,0.58792602,495335482,491200238,1.185436403,0.029512663,1.255562523,270,6.217532997,11.27833333,88.66558298,138.7945459,9.882551667,-75.64879205,5737,7580,/external/mousecelltypes/prod324/specimen_471087830/min_xy_471087830.aff,8614.32,1457.27,2936.53,0.756141,cre reporter positive,5,1,0,NA,aspiny,/api/v2/well_known_file_download/487660399,/api/v2/well_known_file_download/487638353,/api/v2/well_known_file_download/491378543,308
Pvalb-IRES-Cre,488711144,Pvalb-IRES-Cre;Ai14-213181.04.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,496604867,1.183663311,-0.039937604,0.658089518,330,6.975410824,75.215,13.29522037,74.21878876,13.849615,-74.07704745,,,,9039.66,1094.06,8555.45,0.257908,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/488713413,/api/v2/well_known_file_download/491381219,387
Scnn1a-Tg2-Cre,483111429,Scnn1a-Tg2-Cre;Ai14-200710.05.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,220.7712965,7,19,0.88326325,0.723218168,492101050,491317426,1.183380064,0.003015026,0.712445825,310,6.381640697,14.87992424,67.20464323,90.93750267,11.99672833,-77.1377889,11297,7619,/external/mousecelltypes/prod477/specimen_483111429/min_xy_483111429.aff,8258.22,976.223,3121.81,0.410235,cre reporter negative,0,1,0,NA,aspiny,/api/v2/well_known_file_download/491373782,/api/v2/well_known_file_download/483115652,/api/v2/well_known_file_download/491383673,638
Pvalb-IRES-Cre,488708322,Pvalb-IRES-Cre;Ai14-213181.05.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496285881,1.179115447,,0.115974849,340,6.962831898,10.525,95.01187648,105.4018191,,-74.55550936,7593,7593,/external/mousecelltypes/prod558/specimen_488708322/min_xy_488708322.aff,8403.85,1041.64,2983.12,0.399663,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/488710102,/api/v2/well_known_file_download/491378557,386
Sst-IRES-Cre,476104386,Sst-IRES-Cre;Ai14-187427.04.01.01,left,33,"Primary visual area, layer 6a",VISp6a,385,VISp,6a,320.4358229,5,18,0.933327127,0.787472679,491119896,491202779,1.179003856,,0.707601376,190,4.442584455,,,84.37496262,11.04827667,-71.20606297,5751,7598,/external/mousecelltypes/prod382/specimen_476104386/min_xy_476104386.aff,8045.58,1302.95,3213.35,0.824786,cre reporter positive,2,1,1,NA,aspiny,/api/v2/well_known_file_download/487661901,/api/v2/well_known_file_download/491384292,/api/v2/well_known_file_download/491384294,763
Sst-IRES-Cre,488677318,Sst-IRES-Cre;Ai14-212983.03.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496606263,1.178574911,0.018400774,0.552624205,70,18.24027118,46.27575,21.60959034,207.6563282,4.847511667,-73.30729675,,,,8626.44,1423.42,2774.56,0.631761,cre reporter positive,5,0,0,NA,aspiny,,/api/v2/well_known_file_download/488677749,/api/v2/well_known_file_download/491377150,794
Pvalb-IRES-Cre,481018305,Pvalb-IRES-Cre;Ai14-198334.05.01.01,left,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,496196709,1.176421342,0.005025263,0.734773257,300,8.017693656,20.99059524,47.64038316,67.90868376,12.722,-76.31455075,3894,3890,/external/mousecelltypes/prod453/specimen_481018305/min_xy_481018305.aff,8390.55,838.33,2828.73,0.144505,cre reporter positive,5,0,0,NA,aspiny,,/api/v2/well_known_file_download/485575124,/api/v2/well_known_file_download/491766143,333
Pvalb-IRES-Cre,482516713,Pvalb-IRES-Cre;Ai14-199001.04.02.01,right,613,"Lateral visual area, layer 5",VISl5,409,VISl,5,351.9761972,6,16,0.916095718,0.674249465,491119247,491316031,1.172007127,0.025706022,1.096505864,400,6.312161088,8.59875,116.2959733,87.18750083,15.01571167,-70.01791301,7596,7606,/external/mousecelltypes/prod460/specimen_482516713/min_xy_482516713.aff,8848.16,1893.4,9206.61,0.625873,cre reporter positive,0,1,1,NA,aspiny,/api/v2/well_known_file_download/489405419,/api/v2/well_known_file_download/483106869,/api/v2/well_known_file_download/491381077,342
Pvalb-IRES-Cre,469801138,Pvalb-IRES-Cre;Ai14-170927.05.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,491200029,1.169578888,0.000642588,1.150513699,290,4.11288686,12.5075,79.95202878,65.625,10.7405225,-72.0436058,,,,8300.55,944.702,8155.78,0.420757,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/487618917,/api/v2/well_known_file_download/491380580,301
Rorb-IRES2-Cre,488493019,Rorb-IRES2-Cre-D;Ai14-212868.05.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496603211,1.16921556,0.000579634,1.364213223,330,5.683638859,6.8375,146.2522852,86.25000072,16.400395,-72.03417071,,,,8296.69,1143.18,8089.45,0.655739,cre reporter negative,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/488493471,/api/v2/well_known_file_download/491384715,574
Sst-IRES-Cre,476764144,Sst-IRES-Cre;Ai14-188742.05.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491156036,1.16197089,,1.794881385,240.0000153,7.906144449,4.7875,208.8772846,161.0937545,,-74.73818105,3895,5737,/external/mousecelltypes/prod387/specimen_476764144/min_xy_476764144.aff,8079.11,856.65,7943.09,0.424396,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/483153975,/api/v2/well_known_file_download/491382477,769
Pvalb-IRES-Cre,475549284,Pvalb-IRES-Cre;Ai14-185361.06.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491200518,1.160459988,0.001740794,0.708971752,209.9999847,11.24075215,13.7625,72.66121708,95.98214387,9.1346925,-75.1252954,9453,9444,/external/mousecelltypes/prod362/specimen_475549284/min_xy_475549284.aff,8057.48,1052.62,8194.9,0.533069,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/487638188,/api/v2/well_known_file_download/491382753,311
Pvalb-IRES-Cre,471077468,Pvalb-IRES-Cre;Ai14-180633.03.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,177.035792,8,24,0.885322031,0.866512109,500919205,491200247,1.159674165,0.002113929,0.853676843,190,8.332961668,13.68353846,73.08051224,131.2503815,7.374091667,-66.20292037,5748,7583,/external/mousecelltypes/prod324/specimen_471077468/min_xy_471077468.aff,8437.02,814.25,7861.16,0.383022,cre reporter positive,0,1,0,NA,aspiny,/api/v2/well_known_file_download/487660384,/api/v2/well_known_file_download/487636397,/api/v2/well_known_file_download/491384586,305
Pvalb-IRES-Cre,471077857,Pvalb-IRES-Cre;Ai14-180633.05.01.01,left,312782616,"Rostrolateral area, layer 5",VISrl5,417,VISrl,5,268.5014336,6,13,0.917866549,0.73152841,491119236,491200333,1.15719534,0.002544944,1.297211859,370,7.727992667,8.300888889,120.4690261,105.156251,11.55552833,-74.09920311,9445,9438,/external/mousecelltypes/prod324/specimen_471077857/min_xy_471077857.aff,7736.76,1128,3136.34,0.580005,cre reporter positive,0,1,1,NA,aspiny,/api/v2/well_known_file_download/487660419,/api/v2/well_known_file_download/487627564,/api/v2/well_known_file_download/491380724,306
Pvalb-IRES-Cre,318362027,Pvalb-IRES-Cre;Ai14-169128.04.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,489911529,1.153468054,,0.011608347,350,9.160987858,,,111.0937492,,-73.74541763,3889,5744,/external/mousecelltypes/prod153/specimen_318362027/min_xy_318362027.aff,8517.49,847.079,3134.47,0.262633,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/489911039,/api/v2/well_known_file_download/491383525,265
Rorb-IRES2-Cre,480777144,Rorb-IRES2-Cre-D;Ai14-197715.06.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491175080,1.150578666,,0.13631501,410,6.437200296,,,100.1562128,,-72.42660367,,,,8309.49,911.793,3344.93,0.429347,cre reporter negative,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/485471974,/api/v2/well_known_file_download/491383956,547
Pvalb-IRES-Cre,333785962,Pvalb-IRES-Cre;Ai14-176852.05.02.01,right,433,"Anteromedial visual area, layer 5",VISam5,394,VISam,5,237.5030158,4,24,0.943945138,0.759887744,513557616,491199992,1.14750037,,0.679275029,370,7.558516189,5.57,179.5332136,107.1874989,13.721365,-75.84923447,5745,5752,/external/mousecelltypes/prod248/specimen_333785962/min_xy_333785962.aff,7814.79,853.227,7655.43,0.516382,cre reporter positive,0,0,0,NA,aspiny,/api/v2/well_known_file_download/487660478,/api/v2/well_known_file_download/487621449,/api/v2/well_known_file_download/491378562,285
Sst-IRES-Cre,480171348,Sst-IRES-Cre;Ai14-197619.02.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496390213,1.146995113,0.010545627,1.307372165,460,5.272422,5.279090909,189.4265542,71.25010963,20.21466833,-73.84359661,13126,7614,/external/mousecelltypes/prod442/specimen_480171348/min_xy_480171348.aff,9089.22,1172.13,3578.73,0.617278,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/491383892,/api/v2/well_known_file_download/491383894,777
Pvalb-IRES-Cre,485060618,Pvalb-IRES-Cre;Ai14-202466.05.01.01,left,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,496161547,1.146889135,-0.000115879,0.824624048,720,3.467031958,13.18051724,75.86955669,36.87503865,23.56397167,-77.29481986,5742,7578,/external/mousecelltypes/prod511/specimen_485060618/min_xy_485060618.aff,8119.27,973.895,2556.36,0.156808,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/485071678,/api/v2/well_known_file_download/491382916,352
Pvalb-IRES-Cre,485640247,Pvalb-IRES-Cre;Ai14-204092.04.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496608217,1.145558315,,0.289024412,170,6.715590429,10.5725,94.58500828,119.3749652,,-70.58674968,,,,8806.22,1410.92,8986.79,0.364872,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/485645317,/api/v2/well_known_file_download/491381211,358
Nr5a1-Cre,482658760,Nr5a1-Cre;Ai14-199154.02.02.01,right,821,"Primary visual area, layer 2/3",VISp2/3,385,VISp,02-Mar,,,,,,,500919169,1.14046163,-0.000166828,0.958782768,590,4.636615328,20.96234043,47.7045969,61.7187125,14.999245,-73.38294941,5746,7579,/external/mousecelltypes/prod466/specimen_482658760/min_xy_482658760.aff,9188.58,911.074,8191.77,0.206868,cre reporter negative,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/484625833,/api/v2/well_known_file_download/491381380,193
Pvalb-IRES-Cre,489719193,Pvalb-IRES-Cre;Ai14-213185.04.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496608158,1.139039951,,1.129219644,540,5.719158464,,,51.25011492,21.90486833,-76.43046051,,,,8297.13,832.767,7979.58,0.37402,cre reporter positive,2,0,0,NA,aspiny,,/api/v2/well_known_file_download/489890014,/api/v2/well_known_file_download/491527310,389
Pvalb-IRES-Cre,488440893,Pvalb-IRES-Cre;Ai14-212441.04.02.01,right,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496603225,1.138994077,0.002089343,0.843226674,200,5.097316714,29.66821429,33.70610682,110.0000011,9.300095,-74.11608505,,,,8664.87,1320.95,8966.39,0.330762,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/488441849,/api/v2/well_known_file_download/491380456,378
Sst-IRES-Cre,473016550,Sst-IRES-Cre;Ai14-181378.05.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,254.680269,6,13,0.915840085,0.739572723,491120062,491216207,1.137236056,,0.571591234,630,5.150637176,,,45.7813657,21.86908167,-76.14267783,9427,7588,/external/mousecelltypes/prod352/specimen_473016550/min_xy_473016550.aff,8211.93,820.105,3188.43,0.285532,cre reporter positive,0,1,0,NA,aspiny,/api/v2/well_known_file_download/487661729,/api/v2/well_known_file_download/487637822,/api/v2/well_known_file_download/491384764,742
Rbp4-Cre_KL100,480714960,Rbp4-Cre_KL100;Ai14-198002.04.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496602688,1.134496242,-0.01969595,0.315000054,290,13.17462932,20.62916667,48.47505554,160.9375016,7.984473333,-71.81402755,,,,8757.05,822.728,3767.6,0.415359,cre reporter negative,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/483150766,/api/v2/well_known_file_download/491382901,417
Pvalb-IRES-Cre,484818613,Pvalb-IRES-Cre;Ai14-201770.05.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496604653,1.131415985,,0.031907096,419.9999695,9.622701069,,,78.2813269,,-75.46900259,,,,8016.47,1047.08,3600.65,0.690849,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/484849375,/api/v2/well_known_file_download/491383522,349
Rorb-IRES2-Cre,486514107,Rorb-IRES2-Cre-D;Ai14-206931.03.02.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496604218,1.130614634,,1.14340743,320,5.8059627,6.395,156.3721658,97.03121276,11.12005667,-77.45854653,,,,9293.3,1336.47,8423.93,0.438071,cre reporter negative,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/486521819,/api/v2/well_known_file_download/491378840,570
Pvalb-IRES-Cre,320421014,Pvalb-IRES-Cre;Ai14-170929.03.01.01,right,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,491199927,1.130407974,,2.268018326,370,6.325602581,,,98.28124714,13.13294,-77.07078473,5752,5746,/external/mousecelltypes/prod170/specimen_320421014/min_xy_320421014.aff,8713.3,1526.67,8765.08,0.624976,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/487636193,/api/v2/well_known_file_download/491381567,270
Pvalb-IRES-Cre,488501071,Pvalb-IRES-Cre;Ai14-212440.05.02.01,right,41,"posteromedial visual area, layer 2/3",VISpm2/3,533,VISpm,02-Mar,197.7585765,6,18,0.909632766,0.748287423,500961633,496276658,1.128713975,0.001345759,0.898805205,390,5.571043802,20.49144444,48.80085456,71.87511516,14.59617,-80.80730217,5744,5739,/external/mousecelltypes/prod544/specimen_488501071/min_xy_488501071.aff,8474.95,560.273,7268.37,0.275695,cre reporter positive,5,1,0,NA,aspiny,/api/v2/well_known_file_download/501086571,/api/v2/well_known_file_download/488502713,/api/v2/well_known_file_download/491384758,380
Pvalb-IRES-Cre,313861539,Pvalb-IRES-Cre;Ai14-165171.06.02.01,right,312782562,"Anterior area, layer 5",VISa5,312782546,VISa,5,,,,,,,496895088,1.127713237,-0.009535216,1.175751364,370,6.508292444,10.51018182,95.14583261,69.0625374,12.06589167,-60.53822761,7582,5741,/external/mousecelltypes/prod132/specimen_313861539/min_xy_313861539.aff,7368.52,935.609,7925.19,0.466627,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/487616528,/api/v2/well_known_file_download/491382778,260
Pvalb-IRES-Cre,487667205,Pvalb-IRES-Cre;Ai14-212813.03.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,251.5333251,8,6,0.931589343,0.446585436,496164001,496195965,1.125337945,0.021280729,0.498968676,249.9999847,6.781886865,12.24142857,81.68981211,111.2500775,10.960505,-72.48332717,7597,7598,/external/mousecelltypes/prod534/specimen_487667205/min_xy_487667205.aff,8334.65,1008.66,3170.23,0.455893,cre reporter positive,2,1,1,NA,aspiny,/api/v2/well_known_file_download/496357032,/api/v2/well_known_file_download/487667788,/api/v2/well_known_file_download/491377670,372
Pvalb-IRES-Cre,500862585,Pvalb-IRES-Cre;Ai14-226400.04.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,515389801,1.123193672,0.000151926,0.781818197,430,6.025099924,9.165794393,109.1012909,82.03125,15.20047333,-72.51312256,,,,8676.6,1450.46,2312.78,0.373565,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/514803710,/api/v2/well_known_file_download/514803712,394
Pvalb-IRES-Cre,488230133,Pvalb-IRES-Cre;Ai14-212111.06.01.01,left,721,"Primary visual area, layer 4",VISp4,385,VISp,4,,,,,,,496604117,1.12118036,0.008501204,1.011412949,249.9999847,5.484671193,12.7682,78.31957519,105.2231053,10.07395833,-75.93765869,,,,8078.95,1001.93,2992.01,0.389624,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/488273495,/api/v2/well_known_file_download/491378724,375
Pvalb-IRES-Cre,464368713,Pvalb-IRES-Cre;Ai14-169128.05.01.01,left,778,"Primary visual area, layer 5",VISp5,385,VISp,5,,,,,,,496895238,1.120912422,0.000444016,1.296737357,180,7.04729296,9.188364486,108.8332969,138.2812434,8.343583333,-79.34928343,5764,5763,/external/mousecelltypes/prod132/specimen_464368713/min_xy_464368713.aff,8236.78,1219.66,2586.88,0.388291,cre reporter positive,0,0,0,NA,aspiny,,/api/v2/well_known_file_download/487627276,/api/v2/well_known_file_download/491384082,296
